X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Address,Latitude,Longitude,Ordinance_,Ordinance1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2945409996674,44.9402229998916,2743,Victory 1,2022-2023,4,271123340771,2023/02/24 00:00:00+00,10:58:00,3435 EMERSON AVE S,44.940223,-93.294541,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2498310000006,44.9189809996735,2744,Victory 1,2022-2023,4,271123339283,2023/02/24 00:00:00+00,10:59:00,4613 17TH AVE S,44.918981,-93.249831,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2596660002856,44.964233000053,2745,Victory 1,2022-2023,4,271123337168,2023/02/24 00:00:00+00,10:59:00,1827 10TH AVE S,44.964233,-93.259666,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2613739999101,44.9458359997316,2746,Victory 1,2022-2023,4,271123341659,2023/02/24 00:00:00+00,10:58:00,3125 ELLIOT AVE S,44.945836,-93.261374,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2507920002506,44.9429260004346,2747,Victory 1,2022-2023,4,271123340748,2023/02/24 00:00:00+00,10:58:00,1611 33RD ST E,44.942926,-93.250792,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2411639996188,44.9003330003677,2748,Victory 1,2022-2023,4,271123312731,2023/02/24 00:00:00+00,10:58:00,5639 22ND AVE S,44.900333,-93.241164,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2965230002362,44.9033330002179,2749,Victory 1,2022-2023,4,271123316223,2023/02/24 00:00:00+00,10:58:00,1313 55TH ST W,44.903333,-93.296523,478.1000(c),Snow emergency parking restrictions - odd number address,13,Kenny,Southwest,3,5
-93.2596660002856,44.9642869998452,2750,Victory 1,2022-2023,4,271123337167,2023/02/24 00:00:00+00,10:58:00,1825 10TH AVE S,44.964287,-93.259666,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2689969998116,44.9453899998487,2751,Victory 1,2022-2023,4,271123333468,2023/02/24 00:00:00+00,10:58:00,3137 5TH AVE S,44.94539,-93.268997,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.2294839996868,44.9902540003219,2752,Victory 1,2022-2023,4,271123345217,2023/02/24 00:00:00+00,10:57:00,1081 16TH AVE SE,44.990254,-93.229484,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2498150001621,44.9173999996103,2753,Victory 1,2022-2023,4,271123339282,2023/02/24 00:00:00+00,10:57:00,4713 17TH AVE S,44.9174,-93.249815,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2866180003204,45.0138169996548,2754,Victory 1,2022-2023,4,271123330061,2023/02/24 00:00:00+00,10:56:00,3219 6TH ST N,45.013817,-93.286618,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2831270003108,44.9784490000214,2755,Victory 1,2022-2023,4,271123320138,2023/02/24 00:00:00+00,10:56:00,2119 25TH AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2690230001113,44.9456829998706,2756,Victory 1,2022-2023,4,271123333467,2023/02/24 00:00:00+00,10:56:00,3131 5TH AVE S,44.945683,-93.269023,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.2596820001241,44.9644140003059,2757,Victory 1,2022-2023,4,271123337166,2023/02/24 00:00:00+00,10:56:00,1823 10TH AVE S,44.964414,-93.259682,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2295999996403,44.9260419997386,2758,Victory 1,2022-2023,4,271123307159,2023/02/24 00:00:00+00,10:52:00,4229 30TH AVE S,44.926042,-93.2296,478.1000(c),Snow emergency parking restrictions - odd number address,12,Ericsson,Nokomis,3,6
-93.2613450003714,44.9443159997836,2759,Victory 1,2022-2023,4,271123341658,2023/02/24 00:00:00+00,10:56:00,3209 ELLIOT AVE S,44.944316,-93.261345,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2831270003108,44.9784490000214,2760,Victory 1,2022-2023,4,271123320137,2023/02/24 00:00:00+00,10:56:00,2115 25TH AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2945120001287,44.9411169997498,2761,Victory 1,2022-2023,4,271123340770,2023/02/24 00:00:00+00,10:56:00,3405 EMERSON AVE S,44.941117,-93.294512,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2641009997613,44.9663240002525,2762,Victory 1,2022-2023,4,271123343082,2023/02/24 00:00:00+00,10:56:00,711 17TH ST E,44.966324,-93.264101,478.1000(c),Snow emergency parking restrictions - odd number address,6,Elliot Park,Central,3,3
-93.2865439996058,45.0136839998168,2763,Victory 1,2022-2023,4,271123330060,2023/02/24 00:00:00+00,10:54:00,3215 6TH ST N,45.013684,-93.286544,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2690149997424,44.9457239999627,2764,Victory 1,2022-2023,4,271123333466,2023/02/24 00:00:00+00,10:55:00,3129 5TH AVE S,44.945724,-93.269015,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.2596800000319,44.9644940003978,2765,Victory 1,2022-2023,4,271123337165,2023/02/24 00:00:00+00,10:55:00,1821 10TH AVE S,44.964494,-93.25968,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2831270003108,44.9784490000214,2766,Victory 1,2022-2023,4,271123320136,2023/02/24 00:00:00+00,10:53:00,2105 25TH AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2910780000497,44.9033110001026,2767,Victory 1,2022-2023,4,271123316222,2023/02/24 00:00:00+00,10:54:00,907 55TH ST W,44.903311,-93.291078,478.1000(c),Snow emergency parking restrictions - odd number address,13,Kenny,Southwest,3,5
-93.2641239999226,44.9663020001372,2768,Victory 1,2022-2023,4,271123343081,2023/02/24 00:00:00+00,10:55:00,717 17TH ST E,44.966302,-93.264124,478.1000(c),Snow emergency parking restrictions - odd number address,6,Elliot Park,Central,3,3
-93.2813649999947,44.9569600001039,2769,Victory 1,2022-2023,4,271123338041,2023/02/24 00:00:00+00,10:53:00,2509 PILLSBURY AVE,44.95696,-93.281365,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2516029998785,44.9429400001809,2770,Victory 1,2022-2023,4,271123340746,2023/02/24 00:00:00+00,10:54:00,1543 33RD ST E,44.94294,-93.251603,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.317255000318,44.9911599998342,2771,Victory 1,2022-2023,4,271123341337,2023/02/24 00:00:00+00,10:53:00,1235 WASHBURN AVE N,44.99116,-93.317255,478.1000(c),Snow emergency parking restrictions - odd number address,5,Willard - Hay,Near North,3,1
-93.2596759998475,44.964507000098,2772,Victory 1,2022-2023,4,271123337164,2023/02/24 00:00:00+00,10:54:00,1819 10TH AVE S,44.964507,-93.259676,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2611500003722,44.9663759999525,2773,Victory 1,2022-2023,4,271123335038,2023/02/24 00:00:00+00,10:54:00,1001 17TH ST E,44.966376,-93.26115,478.1000(c),Snow emergency parking restrictions - odd number address,6,Elliot Park,Central,3,3
-93.2307790000508,44.9923469997143,2774,Victory 1,2022-2023,4,271123345216,2023/02/24 00:00:00+00,10:54:00,1149 15TH AVE SE,44.992347,-93.230779,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,2
-93.2409909997348,44.9343770000985,2775,Victory 1,2022-2023,4,271123341896,2023/02/24 00:00:00+00,10:53:00,3741 22ND AVE S,44.934377,-93.240991,478.1000(c),Snow emergency parking restrictions - odd number address,12,Standish,Powderhorn,3,6
-93.2399900003382,44.8987460000279,2776,Victory 1,2022-2023,4,271123312730,2023/02/24 00:00:00+00,10:54:00,5739 STANDISH AVE S,44.898746,-93.23999,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2177839997318,44.9911120003186,2777,Victory 1,2022-2023,4,271123301847,2023/02/24 00:00:00+00,10:53:00,1103 25TH AVE SE,44.991112,-93.217784,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2517169997397,44.9429570000656,2778,Victory 1,2022-2023,4,271123340745,2023/02/24 00:00:00+00,10:53:00,1537 33RD ST E,44.942957,-93.251717,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2399700003152,44.8988130004197,2779,Victory 1,2022-2023,4,271123312729,2023/02/24 00:00:00+00,10:53:00,5737 STANDISH AVE S,44.898813,-93.23997,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.217745999778,44.9910140002959,2780,Victory 1,2022-2023,4,271123301846,2023/02/24 00:00:00+00,10:52:00,1101 25TH AVE SE,44.991014,-93.217746,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.269069000434,44.9470499999576,2781,Victory 1,2022-2023,4,271123333465,2023/02/24 00:00:00+00,10:53:00,3041 5TH AVE S,44.94705,-93.269069,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.2829840000115,44.9583900003982,2782,Victory 1,2022-2023,4,271123341563,2023/02/24 00:00:00+00,10:52:00,2417 PLEASANT AVE,44.95839,-93.282984,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.263712999855,44.9662919996761,2783,Victory 1,2022-2023,4,271123343080,2023/02/24 00:00:00+00,10:52:00,723 17TH ST E,44.966292,-93.263713,478.1000(c),Snow emergency parking restrictions - odd number address,6,Elliot Park,Central,3,3
-93.2346480004048,45.0139030000235,2784,Victory 1,2022-2023,4,271123306980,2023/02/24 00:00:00+00,10:51:00,2511 HAYES ST NE,45.013903,-93.234648,478.1000(c),Snow emergency parking restrictions - odd number address,1,Audubon Park,Northeast,3,2
-93.2610379997039,44.9645019998675,2785,Victory 1,2022-2023,4,271123337163,2023/02/24 00:00:00+00,10:51:00,1819 ELLIOT AVE S,44.964502,-93.261038,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2636860004085,44.9663240002525,2786,Victory 1,2022-2023,4,271123343079,2023/02/24 00:00:00+00,10:52:00,725 17TH ST E,44.966324,-93.263686,478.1000(c),Snow emergency parking restrictions - odd number address,6,Elliot Park,Central,3,3
-93.2308939999581,44.9910219997655,2787,Victory 1,2022-2023,4,271123345215,2023/02/24 00:00:00+00,10:52:00,1103 15TH AVE SE,44.991022,-93.230894,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2410050003804,44.9350060003267,2788,Victory 1,2022-2023,4,271123341895,2023/02/24 00:00:00+00,10:51:00,3725 22ND AVE S,44.935006,-93.241005,478.1000(c),Snow emergency parking restrictions - odd number address,12,Standish,Powderhorn,3,6
-93.2520810003378,44.9429089996507,2789,Victory 1,2022-2023,4,271123340744,2023/02/24 00:00:00+00,10:51:00,1531 33RD ST E,44.942909,-93.252081,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2831270003108,44.9784490000214,2790,Victory 1,2022-2023,4,271123320135,2023/02/24 00:00:00+00,10:51:00,2025 25TH AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2400220000152,44.8989420000733,2791,Victory 1,2022-2023,4,271123312728,2023/02/24 00:00:00+00,10:51:00,5727 STANDISH AVE S,44.898942,-93.240022,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.3172609996953,44.9907889998125,2792,Victory 1,2022-2023,4,271123341336,2023/02/24 00:00:00+00,10:50:00,1221 WASHBURN AVE N,44.990789,-93.317261,478.1000(c),Snow emergency parking restrictions - odd number address,5,Willard - Hay,Near North,3,1
-93.2831270003108,44.9784490000214,2793,Victory 1,2022-2023,4,271123320134,2023/02/24 00:00:00+00,10:50:00,2019 25TH AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2944550001981,44.9445810003129,2794,Victory 1,2022-2023,4,271123340769,2023/02/24 00:00:00+00,10:50:00,3205 EMERSON AVE S,44.944581,-93.294455,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2610290001882,44.9641459996382,2795,Victory 1,2022-2023,4,271123337162,2023/02/24 00:00:00+00,10:50:00,1829 ELLIOT AVE S,44.964146,-93.261029,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2864200001828,45.0118030003082,2796,Victory 1,2022-2023,4,271123330059,2023/02/24 00:00:00+00,10:49:00,3033 6TH ST N,45.011803,-93.28642,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2690179998808,44.947246000003,2797,Victory 1,2022-2023,4,271123333464,2023/02/24 00:00:00+00,10:50:00,3033 5TH AVE S,44.947246,-93.269018,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.2610379997039,44.9642289998685,2798,Victory 1,2022-2023,4,271123337161,2023/02/24 00:00:00+00,10:50:00,1827 ELLIOT AVE S,44.964229,-93.261038,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2399349996005,44.9012640001336,2799,Victory 1,2022-2023,4,271123312727,2023/02/24 00:00:00+00,10:49:00,5613 STANDISH AVE S,44.901264,-93.239935,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2405690000593,44.9390600002189,2800,Victory 1,2022-2023,4,271123341197,2023/02/24 00:00:00+00,10:49:00,3513 22ND AVE S,44.93906,-93.240569,478.1000(c),Snow emergency parking restrictions - odd number address,9,Corcoran,Powderhorn,3,6
-93.2829349995505,44.9589239998428,2801,Victory 1,2022-2023,4,271123341562,2023/02/24 00:00:00+00,10:49:00,2401 PLEASANT AVE,44.958924,-93.282935,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2812469999491,44.9571889998725,2802,Victory 1,2022-2023,4,271123338040,2023/02/24 00:00:00+00,10:48:00,2501 PILLSBURY AVE,44.957189,-93.281247,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2303829997756,44.9896300003243,2803,Victory 1,2022-2023,4,271123345214,2023/02/24 00:00:00+00,10:48:00,1527 TALMAGE AVE SE,44.98963,-93.230383,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2944679998982,44.9452929998721,2804,Victory 1,2022-2023,4,271123340198,2023/02/24 00:00:00+00,10:47:00,3137 EMERSON AVE S,44.945293,-93.294468,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2610739995654,44.9634340000791,2805,Victory 1,2022-2023,4,271123337160,2023/02/24 00:00:00+00,10:48:00,1911 ELLIOT AVE S,44.963434,-93.261074,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2295819997095,44.9291259998651,2806,Victory 1,2022-2023,4,271123307157,2023/02/24 00:00:00+00,10:45:00,4049 30TH AVE S,44.929126,-93.229582,478.1000(c),Snow emergency parking restrictions - odd number address,12,Standish,Powderhorn,3,6
-93.2399320003615,44.9015059996023,2807,Victory 1,2022-2023,4,271123312726,2023/02/24 00:00:00+00,10:47:00,5601 STANDISH AVE S,44.901506,-93.239932,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2690339997193,44.9472130002798,2808,Victory 1,2022-2023,4,271123333463,2023/02/24 00:00:00+00,10:47:00,3037 5TH AVE S,44.947213,-93.269034,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.255254000072,44.99145199981,2809,Victory 1,2022-2023,4,271123325822,2023/02/24 00:00:00+00,10:47:00,215 5TH ST NE,44.991452,-93.255254,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony West,Northeast,3,2
-93.2177900000084,44.9894849999329,2810,Victory 1,2022-2023,4,271123301845,2023/02/24 00:00:00+00,10:47:00,1053 25TH AVE SE,44.989485,-93.21779,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2532070001029,44.9413630003023,2811,Victory 1,2022-2023,4,271123340743,2023/02/24 00:00:00+00,10:46:00,1511 34TH ST E,44.941363,-93.253207,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2595840001015,44.966381000183,2812,Victory 1,2022-2023,4,271123343078,2023/02/24 00:00:00+00,10:46:00,1007 17TH ST E,44.966381,-93.259584,478.1000(c),Snow emergency parking restrictions - odd number address,6,Elliot Park,Central,3,3
-93.2295120000787,44.9891230003262,2813,Victory 1,2022-2023,4,271123345213,2023/02/24 00:00:00+00,10:46:00,1527 TALMAGE AVE SE,44.989123,-93.229512,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2829639999886,44.9595069997483,2814,Victory 1,2022-2023,4,271123341561,2023/02/24 00:00:00+00,10:45:00,2321 PLEASANT AVE,44.959507,-93.282964,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2406019997824,44.9455980004474,2815,Victory 1,2022-2023,4,271123341196,2023/02/24 00:00:00+00,10:45:00,3135 22ND AVE S,44.945598,-93.240602,478.1000(c),Snow emergency parking restrictions - odd number address,9,Corcoran,Powderhorn,3,6
-93.2528059995972,44.9413660004406,2816,Victory 1,2022-2023,4,271123340742,2023/02/24 00:00:00+00,10:45:00,1523 34TH ST E,44.941366,-93.252806,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.3013699998256,44.9413299996798,2817,Victory 1,2022-2023,4,271123328669,2023/02/24 00:00:00+00,10:44:00,1503 34TH ST W,44.94133,-93.30137,478.1000(c),Snow emergency parking restrictions - odd number address,10,East Bde Maka Ska,Calhoun Isle,3,5
-93.2178279999622,44.9892160001183,2818,Victory 1,2022-2023,4,271123301844,2023/02/24 00:00:00+00,10:44:00,1033 25TH AVE SE,44.989216,-93.217828,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2985550004129,44.9550759995578,2819,Victory 1,2022-2023,4,271123341614,2023/02/24 00:00:00+00,10:45:00,2715 HUMBOLDT AVE S,44.955076,-93.298555,478.1000(c),Snow emergency parking restrictions - odd number address,7,East Isles,Calhoun Isle,3,3
